time_s,P_L_mmHg,dP_Ldt_source_mmHg_per_s,dP_Ldt_analytic_mmHg_per_s,derivative_error_mmHg_per_s
5.290581162324649,754.113110626632,-6.446970643331659,-0.6099591071860206,-5.8370115361456385
5.31062124248497,754.1007731549349,-6.431196177418107,-0.6212554954961421,-5.809940681921964
5.33066132264529,754.0882132385747,-6.41530680498415,-0.6321579113268982,-5.783148893657252
5.350701402805611,754.0754388424889,-6.399312602359896,-0.6426594408532579,-5.756653161506638
5.370741482965932,754.0624580676288,-6.383223712354075,-0.6527534244743731,-5.730470287879703
5.390781563126252,754.049279145822,-6.367050337821927,-0.6624334610367999,-5.704616876785127
5.410821643286573,754.0359104345517,-6.350802735195,-0.6716934118938274,-5.679109323301173
5.430861723446894,754.0223604116576,-6.33449120797698,-0.6805274047983292,-5.653963803178652
5.4509018036072145,754.0086376699586,-6.318126100209684,-0.6889298376266819,-5.629196262583002
5.4709418837675345,753.9947509118045,-6.301717789913309,-0.6968953819313819,-5.604822407981927
5.490981963927855,753.9807089435569,-6.28527668250517,-0.7044189863201089,-5.580857696185062
5.511022044088176,753.9665206700048,-6.268813204201046,-0.7114958796590918,-5.5573173245419545
5.531062124248497,753.9521950887172,-6.252337795403337,-0.7181215740987499,-5.534216221304587
5.551102204408817,753.9377412843378,-6.235860904080228,-0.7242918679196864,-5.511569036160542
5.571142284569138,753.9231684228237,-6.219392979140059,-0.7300028481972307,-5.489390130942828
5.591182364729459,753.9084857456323,-6.202944463805086,-0.7352508932828405,-5.467693570522246
5.611222444889779,753.8937025638619,-6.186525788988865,-0.74003267510079,-5.446493113888075
5.6312625250501,753.8788282523456,-6.170147366681425,-0.7443451612586864,-5.425802205422738
5.651302605210421,753.8638722437073,-6.153819583346452,-0.7481856169704775,-5.405633966375975
5.671342685370742,753.8488440223797,-6.137552793334664,-0.7515516067907312,-5.386001186543933
5.691382765531062,753.833753118589,-6.121357312317528,-0.7544409961590858,-5.366916316158442
5.7114228456913825,753.8186091023124,-6.105243410745543,-0.7568519527538937,-5.348391457991649
5.731462925851703,753.8034215772084,-6.08922130733516,-0.758782947654197,-5.330438359680963
5.751503006012024,753.7882001745269,-6.073301162588546,-0.760232756309301,-5.313068406279245
5.771543086172344,753.7729545470012,-6.05749307235023,-0.7612004593153299,-5.2962926130349
5.791583166332665,753.7576943627274,-6.041807061404783,-0.7616854429982711,-5.280121618406512
5.811623246492986,753.7424292990326,-6.02625307711954,-0.7616873998031412,-5.264565677316399
5.831663326653306,753.7271690363381,-6.010840983136431,-0.7612063284890213,-5.2496346546474095
5.851703406813627,753.7119232520206,-5.995580553116891,-0.7602425341298463,-5.235338018987045
5.871743486973948,753.6967016142756,-5.980481464543848,-0.7587966279209392,-5.2216848366229085
5.891783567134269,753.6815137759856,-5.9655532925846915,-0.756869526791419,-5.208683765793273
5.911823647294589,753.6663693685992,-5.95080550401913,-0.7544624528227245,-5.196343051196406
5.9318637274549095,753.6512779960229,-5.936247451235785,-0.7515769324736257,-5.184670518762159
5.95190380761523,753.6362492285308,-5.921888366301319,-0.7482147956122115,-5.1736735706891075
5.971943887775551,753.6212925966959,-5.907737355105876,-0.7443781743554689,-5.163359180750407
5.991983967935871,753.606417585346,-5.893803391588534,-0.7400695017171901,-5.153733889871344
6.012024048096192,753.5916336275484,-5.880095312046421,-0.7352915100650631,-5.144803801981358
6.032064128256513,753.5769500986291,-5.86662180953115,-0.730047229387927,-5.136574580143223
6.052104208416833,753.5623763102258,-5.853391428336058,-0.7243399853742886,-5.12905144296177
6.072144288577154,753.547921504384,-5.840412558577803,-0.7181733973033175,-5.122239161274486
6.092184368737475,753.533594847696,-5.827693430875729,-0.711551375749664,-5.116142055126065
6.112224448897796,753.5194054254871,-5.815242111132371,-0.7044781201035444,-5.110763991028827
6.132264529058116,753.5053622360552,-5.803066495418423,-0.6969581159076775,-5.106108379510745
6.152304609218437,753.4914741849634,-5.791174304965399,-0.6889961320127522,-5.102178172952647
6.1723446893787575,753.4777500793934,-5.779573081269174,-0.6805972175532363,-5.098975863715937
6.192384769539078,753.4641986225597,-5.768270181307511,-0.6717666987454416,-5.096503482562069
6.212424849699398,753.4508284081907,-5.7572727728745825,-0.6625101755098745,-5.094762597364708
6.232464929859719,753.4376479150792,-5.746587830035485,-0.6528335179200156,-5.093754312115469
6.25250501002004,753.424665501705,-5.736222128703596,-0.642742862479784,-5.093479266223812
6.27254509018036,753.4118894009346,-5.72618224234359,-0.6322446082320398,-5.09393763411155
6.292585170340681,753.3993277148003,-5.716474537802845,-0.6213454127005945,-5.09512912510225
6.312625250501002,753.3869884093623,-5.7071051712738665,-0.6100521876683099,-5.097052983605557
6.332665330661323,753.3748793096568,-5.698080084390314,-0.598372094793954,-5.09970798959636
6.352705410821643,753.3630080947337,-5.689405000459074,-0.5863125410705956,-5.1030924593884786
6.372745490981964,753.3513822927873,-5.681085420830797,-0.573881174128419,-5.107204246702378
6.3927855711422845,753.3400092763818,-5.67312662141119,-0.5610858773849435,-5.112040744026246
6.4128256513026045,753.328896257776,-5.665533649315267,-0.5479347650457057,-5.117598884269562
6.432865731462925,753.31805028435,-5.658311319666703,-0.5344361769585997,-5.123875142708103
6.452905811623246,753.3074782341351,-5.651464212544286,-0.5205986733251109,-5.130865539219175
6.472945891783567,753.2971868114538,-5.644996670077445,-0.5064310292718256,-5.138565640805619
6.492985971943887,753.2871825426662,-5.63891279369266,-0.4919422292856344,-5.146970564407026
