time_s,P_L_mmHg,dP_Ldt_source_mmHg_per_s,dP_Ldt_analytic_mmHg_per_s,derivative_error_mmHg_per_s
1.705,753.2004422748928,-5.5988865328561905,-0.32146126133367964,-5.277425271522511
1.71,753.1988458269597,-5.598492403283827,-0.3171158110648875,-5.2813765922189395
1.715,753.1972711376476,-5.598123994113306,-0.31275784160808795,-5.285366152505218
1.72,753.1957182691223,-5.5977813198887905,-0.30838752500843614,-5.289393794880354
1.725,753.1941872826885,-5.5974643941384725,-0.3040050337985314,-5.293459360339941
1.73,753.1926782387869,-5.597173229374034,-0.2996105409916058,-5.2975626883824285
1.735,753.191191196992,-5.596907837090162,-0.29520422007469377,-5.301703617015469
1.74,753.1897262160097,-5.596668227764089,-0.2907862450017833,-5.305881982762306
1.745,753.1882833536749,-5.596454410855177,-0.2863567901869485,-5.310097620668229
1.75,753.1868626669494,-5.596266394804551,-0.2819160304974637,-5.314350364307087
1.7550000000000001,753.1854642119193,-5.596104187034765,-0.2774641412469009,-5.318640045787864
1.76,753.1840880437933,-5.595967793949502,-0.2730012981882073,-5.322966495761294
1.7650000000000001,753.1827342169001,-5.595857220933327,-0.2685276775067681,-5.3273295434265595
1.77,753.1814027846866,-5.595772472351472,-0.26404345581345035,-5.331729016538022
1.7750000000000001,753.1800937997153,-5.595713551549666,-0.2595488101376314,-5.336164741412035
1.78,753.1788073136629,-5.595680460854001,-0.2550439179202091,-5.340636542933792
1.7850000000000001,753.1775433773173,-5.595673201570843,-0.2505289570065962,-5.345144244564247
1.79,753.1763020405768,-5.595691773986774,-0.24600410563970276,-5.349687668347071
1.795,753.1750833524474,-5.595736177368585,-0.24146954245289454,-5.354266634915691
1.8,753.1738873610403,-5.595806409963311,-0.23692544646294428,-5.358880963500367
1.805,753.1727141135718,-5.595902468998286,-0.23237199706296363,-5.363530471935323
1.81,753.1715636563592,-5.596024350681267,-0.2278093740153206,-5.368214976665946
1.815,753.1704360348209,-5.596172050200574,-0.22323775744454283,-5.372934292756031
1.82,753.1693312934732,-5.596345561725279,-0.21865732783020708,-5.377688233895072
1.825,753.1682494759295,-5.596544878405451,-0.21406826599981404,-5.382476612405637
1.83,753.1671906248984,-5.596769992372406,-0.20947075312164926,-5.387299239250757
1.835,753.1661547821809,-5.597020894739032,-0.2048649706976312,-5.3921559240414005
1.84,753.1651419886708,-5.597297575600134,-0.20025110055614576,-5.397046475043989
1.845,753.1641522843513,-5.5976000240328245,-0.1956293248448681,-5.401970699187957
1.85,753.1631857082943,-5.597928228096962,-0.1909998260235719,-5.40692840207339
1.855,753.1622422986584,-5.59828217483561,-0.1863627868569256,-5.411919387978685
1.86,753.1613220926878,-5.598661850275562,-0.18171839040727777,-5.416943459868284
1.865,753.1604251267108,-5.59906723942788,-0.17706682002743013,-5.42200041940045
1.87,753.1595514361381,-5.599498326288497,-0.1724082593533977,-5.4270900669351
1.875,753.1587010554613,-5.599955093838845,-0.16774289229716227,-5.432212201541683
1.8800000000000001,753.1578740182522,-5.600437524046523,-0.16307090303940774,-5.437366621007115
1.885,753.1570703571605,-5.600945597866016,-0.15839247602225337,-5.442553121843762
1.8900000000000001,753.1562901039136,-5.601479295239439,-0.15370779594196782,-5.447771499297471
1.895,753.1555332893147,-5.60203859509734,-0.1490170477416824,-5.453021547355657
1.9000000000000001,753.1547999432412,-5.6026234753595165,-0.144320416604085,-5.4583030587554315
1.905,753.1540900946445,-5.6032339129359,-0.1396180879441133,-5.463615824991787
1.9100000000000001,753.1534037715483,-5.603869883727463,-0.13491024740163304,-5.46895963632583
1.915,753.1527410010472,-5.6045313626271716,-0.1301970808341094,-5.4743342817930625
1.92,753.1521018093065,-5.605218323520972,-0.12547877430927012,-5.479739549211701
1.925,753.1514862215603,-5.605930739288827,-0.12075551409775959,-5.4851752251910675
1.93,753.1508942621108,-5.6066685818057875,-0.11602748666578516,-5.490641095140003
1.935,753.1503259543279,-5.607431821943093,-0.11129487866775584,-5.496136943275338
1.94,753.1497813206471,-5.608220429569338,-0.10655787693891389,-5.501662552630424
1.945,753.1492603825697,-5.609034373551641,-0.10181666848795784,-5.507217705063683
1.95,753.1487631606615,-5.609873621756893,-0.09707144048966132,-5.512802181267232
1.955,753.1482896745518,-5.610738141053016,-0.0923223802774813,-5.518415760775534
1.96,753.1478399429333,-5.61162789731027,-0.08756967533616616,-5.524058221974104
1.965,753.1474139835603,-5.612542855402607,-0.08281351329434938,-5.529729342108258
1.97,753.1470118132493,-5.61348297920905,-0.07805408191714763,-5.535428897291903
1.975,753.146633447877,-5.614448231615125,-0.07329156909874235,-5.541156662516382
1.98,753.1462789023806,-5.615438574514324,-0.06852616285496776,-5.546912411659356
1.985,753.1459481907572,-5.6164539688096085,-0.06375805131588363,-5.5526959174937245
1.99,753.1456413260626,-5.617494374414955,-0.05898742271835089,-5.558506951696604
1.995,753.1453583204112,-5.618559750256934,-0.05421446539859959,-5.564345284858335
2.0,753.1450991849757,-5.6196500542763355,-0.049439367784793575,-5.570210686491542
2.005,753.1448639299863,-5.620765243429831,-0.04466231838959206,-5.57610292504024
2.0100000000000002,753.1446525647304,-5.621905273691665,-0.03988350580270672,-5.582021767888958
2.015,753.1444650975525,-5.623070100055396,-0.03510311868345839,-5.587966981371938
2.02,753.1443015358533,-5.624259676535683,-0.030321345753325846,-5.593938330782357
2.025,753.14416188609,-5.625473956170084,-0.02553837578849877,-5.599935580381585
2.0300000000000002,753.1440461537758,-5.626712891020926,-0.020754397612422204,-5.605958493408504
2.035,753.1439543434794,-5.627976432177187,-0.015969600088345526,-5.612006832088841
2.04,753.1438864588257,-5.629264529756428,-0.011184172111863344,-5.618080357644565
2.045,753.1438425024943,-5.63057713290677,-0.0063983026034600265,-5.624178830303309
2.05,753.1438224762206,-5.6319141898088905,-0.0016121805010499424,-5.63030200930784
2.055,753.1438263807953,-5.63327564767808,0.003174005247479905,-5.6364496529255605
2.06,753.1438542160643,-5.634661452766318,0.007960065691728913,-5.642621518458047
2.065,753.1439059809286,-5.636071550364395,0.012745811886245295,-5.64881736225064
2.07,753.1439816733445,-5.637505884804082,0.017531054897981957,-5.655036939702065
2.075,753.144081290324,-5.638964399460314,0.022315605813757244,-5.6612800052740715
2.08,753.1442048279343,-5.640447036753437,0.027099275747710927,-5.667546312501147
2.085,753.1443522812984,-5.641953738151472,0.03188187584876434,-5.673835614000237
2.09,753.144523644595,-5.643484444172437,0.036663217308072926,-5.68014766148051
2.095,753.1447189110592,-5.645039094386684,0.04144311136648143,-5.686482205753165
2.1,753.1449380729819,-5.646617627419292,0.046221369321974515,-5.6928389967412665
2.105,753.1451811217112,-5.648219980952482,0.050997802537129155,-5.699217783489611
2.11,753.1454480476518,-5.649846091728088,0.055772222446558384,-5.705618314174647
2.115,753.145738840266,-5.65149589555005,0.06054444056435876,-5.712040336114408
2.12,753.1460534880738,-5.65316932728694,0.06531426849154776,-5.718483595778488
2.125,753.1463919786534,-5.654866320874549,0.07008151792350464,-5.724947838798054
2.13,753.1467542986418,-5.656586809318479,0.07484600065740293,-5.731432809975882
2.1350000000000002,753.1471404337353,-5.658330724696802,0.07960752859964176,-5.737938253296444
2.14,753.1475503686898,-5.66009799816273,0.08436591377326835,-5.744463911935998
2.145,753.147984087322,-5.661888559947337,0.08912096832540206,-5.751009528272739
2.15,753.1484415725092,-5.663702339362322,0.09387250453465018,-5.757574843896972
2.1550000000000002,753.1489228061907,-5.665539264802781,0.0986203348185174,-5.764159599621299
2.16,753.1494277693683,-5.667399263750053,0.10336427174081142,-5.770763535490865
2.165,753.149956442107,-5.669282262774573,0.10810412801904379,-5.777386390793616
2.17,753.1505088035357,-5.6711881875387675,0.11283971653182345,-5.784027904070591
2.1750000000000003,753.1510848318479,-5.673116962799998,0.11757085032624293,-5.790687813126241
2.18,753.1516845043031,-5.675068512413531,0.12229734262525827,-5.797365855038789
2.185,753.1523077972273,-5.6770427593355315,0.1270190068350657,-5.804061766170597
2.19,753.152954686014,-5.679039625626124,0.13173565655246502,-5.8107752821785885
2.195,753.153625145125,-5.68105903245245,0.1364471055722194,-5.817506138024669
2.2,753.1543191480919,-5.683100900091797,0.14115316789440793,-5.824254067986205
2.205,753.1550366675165,-5.685165147934733,0.14585365773176556,-5.831018805666499
2.21,753.1557776750724,-5.687251694488296,0.1505483895170204,-5.837800084005316
2.215,753.156542141506,-5.689360457379209,0.15523717791021802,-5.844597635289427
2.22,753.1573300366373,-5.691491353357132,0.15991983780604027,-5.851411191163172
2.225,753.1581413293618,-5.693644298297948,0.1645961843411095,-5.858240482639058
2.23,753.1589759876508,-5.695819207207086,0.1692660329012899,-5.865085240108376
2.235,753.1598339785535,-5.698015994222875,0.1739291991289748,-5.87194519335185
2.24,753.160715268198,-5.700234572619935,0.17858549893036438,-5.878820071550299
2.245,753.1616198217924,-5.702474854812595,0.1832347484827325,-5.885709603295328
2.25,753.1625476036265,-5.704736752358361,0.18787676424168565,-5.892613516600047
2.255,753.1634985770729,-5.707020175961397,0.1925113629484088,-5.899531538909806
2.2600000000000002,753.1644727045893,-5.709325035476062,0.19713836163689827,-5.90646339711296
2.265,753.1654699477183,-5.711651239910455,0.2017575776411856,-5.91340881755164
2.27,753.1664902670906,-5.713998697430017,0.20636882860255115,-5.920367526032568
2.275,753.1675336224258,-5.716367315361154,0.21097193247672008,-5.927339247837875
2.2800000000000002,753.1685999725339,-5.718757000194896,0.21556670754105137,-5.934323707735947
2.285,753.1696892753175,-5.721167657590585,0.22015297240170967,-5.941320629992295
2.29,753.1708014877725,-5.723599192379605,0.22473054600082995,-5.948329738380434
2.295,753.1719365659908,-5.726051508569135,0.22929924762366197,-5.955350756192797
2.3000000000000003,753.1730944651615,-5.728524509345942,0.2338588969057061,-5.962383406251647
2.305,753.1742751395727,-5.731018097080198,0.23840931383983371,-5.969427410920032
2.31,753.1754785426132,-5.733532173329338,0.2429503187833933,-5.976482492112731
2.315,753.176704626775,-5.736066638841947,0.24748173246530245,-5.983548371307249
2.32,753.1779533436543,-5.738621393561674,0.25200337599312606,-5.9906247695548
2.325,753.1792246439538,-5.741196336631192,0.2565150708601375,-5.997711407491329
2.33,753.1805184774848,-5.743791366396163,0.26101663895236527,-6.004808005348528
2.335,753.1818347931692,-5.746406380409266,0.26550790255562656,-6.011914282964892
2.34,753.1831735390408,-5.7490412754342355,0.26998868436254253,-6.019029959796778
2.345,753.1845346622483,-5.75169594744994,0.274458807479537,-6.026154754929476
2.35,753.185918109057,-5.754370291654481,0.2789180954338198,-6.033288387088301
2.355,753.1873238248506,-5.757064202469342,0.2833663721803561,-6.040430574649698
2.36,753.1887517541339,-5.759777573543545,0.28780346210881347,-6.0475810356523585
2.365,753.190201840535,-5.762510297757856,0.2922291900504965,-6.054739487808353
2.37,753.1916740268067,-5.765262267229015,0.2966433812852603,-6.0619056485142755
2.375,753.1931682548295,-5.768033373313988,0.3010458615484112,-6.069079234862399
2.38,753.194684465614,-5.770823506614263,0.30543645703758326,-6.076259963651846
2.3850000000000002,753.196222599303,-5.773632556980165,0.3098149944196015,-6.083447551399766
2.39,753.1977825951734,-5.776460413515207,0.31418130083732415,-6.0906417143525315
2.395,753.1993643916392,-5.779306964580466,0.31853520391646717,-6.097842168496934
2.4,753.2009679262538,-5.782172097798991,0.3228765317724084,-6.1050486295713995
2.4050000000000002,753.2025931357125,-5.785055700060241,0.3272051130169754,-6.112260813077216
2.41,753.2042399558547,-5.787957657524544,0.33152077676520814,-6.119478434289752
2.415,753.205908321667,-5.790877855627602,0.33582335264210833,-6.12670120826971
2.42,753.2075981672849,-5.793816179085003,0.34011267078936397,-6.133928849874367
2.4250000000000003,753.2093094259965,-5.796772511896782,0.34438856187205646,-6.1411610737688385
2.43,753.2110420302439,-5.799746737351993,0.34865085708534305,-6.148397594437336
2.435,753.212795911627,-5.802738738033317,0.3528993881611232,-6.15563812619444
2.44,753.2145710009057,-5.805748395821704,0.35713398737468194,-6.1628823831963855
2.445,753.2163672280024,-5.808775591901027,0.36135448755130894,-6.170130079452336
2.45,753.218184522005,-5.811820206762784,0.3655607220729007,-6.177380928835684
2.455,753.2200228111702,-5.814882120210799,0.36975252488453564,-6.184634645095335
2.46,753.2218820229252,-5.817961211365989,0.37392973050103345,-6.1918909418670225
2.465,753.2237620838717,-5.821057358671117,0.3780921740134845,-6.199149532684602
2.47,753.225662919788,-5.824170439895604,0.38223969109576306,-6.206410130991367
2.475,753.2275844556324,-5.82730033214034,0.38637211801101146,-6.213672450151352
2.48,753.2295266155459,-5.830446911842556,0.3904892916181073,-6.2209362034606634
2.485,753.2314893228554,-5.833610054780683,0.39459104937810185,-6.228201104158785
2.49,753.2334725000767,-5.836789636079265,0.3986772293606388,-6.235466865439904
2.495,753.2354760689171,-5.83998553021389,0.402747670250344,-6.242733200464234
2.5,753.2374999502794,-5.843197611016143,0.40680221135319655,-6.24999982236934
2.505,753.2395440642642,-5.846425751678585,0.41084069260287237,-6.257266444281457
2.5100000000000002,753.2416083301733,-5.849669824759764,0.4148629545670624,-6.264532779326826
2.515,753.2436926665131,-5.852929702189241,0.41886883845376643,-6.271798540643007
2.52,753.2457969909974,-5.856205255272648,0.4228581861175632,-6.27906344139021
2.525,753.2479212205513,-5.859496354696772,0.4268308400658538,-6.2863271947626265
2.5300000000000002,753.2500652713138,-5.862802870534658,0.43078664346507795,-6.293589513999736
2.535,753.2522290586414,-5.8661246722507325,0.4347254401469056,-6.300850112397638
2.54,753.2544124971116,-5.869461628705963,0.43864707461440317,-6.308108703320366
2.545,753.2566155005258,-5.872813608163039,0.4425513920481726,-6.315365000211211
2.5500000000000003,753.2588379819133,-5.8761804782915625,0.446438238312462,-6.322618716604024
2.555,753.2610798535346,-5.879562106173276,0.4503074599612502,-6.329869566134526
2.56,753.263341026884,-5.882958358307319,0.4541589042443075,-6.337117262551627
2.565,753.2656214126946,-5.886369100615482,0.45799241911322286,-6.3443615197287055
2.57,753.2679209209406,-5.889794198447515,0.461807853227408,-6.351602051674923
2.575,753.2702394608413,-5.89323351658643,0.46560505596007257,-6.358838572546502
2.58,753.2725769408646,-5.8966869192538525,0.4693838774041684,-6.366070796658021
2.585,753.274933268731,-5.900154270115368,0.47314416837830986,-6.373298438493678
2.59,753.2773083514169,-5.903635432285919,0.47688578043266294,-6.380521212718581
2.595,753.2797020951576,-5.907130268335194,0.4806085658548049,-6.3877388341899985
2.6,753.2821144054526,-5.910638640293064,0.48431237767555546,-6.39495101796862
2.605,753.284545187068,-5.914160409655028,0.4879970696747804,-6.402157479329809
2.61,753.2869943440405,-5.917695437387671,0.49166249638716325,-6.409357933774834
2.615,753.2894617796818,-5.921243583934167,0.495308513107948,-6.416552097042115
2.62,753.2919473965817,-5.924804709219779,0.49893497589865055,-6.423739685118429
2.625,753.2944510966122,-5.928378672657392,0.5025417415927445,-6.430920414250137
2.63,753.2969727809318,-5.931965333153064,0.5061286678013094,-6.438094000954374
2.6350000000000002,753.2995123499885,-5.935564549111594,0.5096956129186546,-6.445260162030248
2.64,753.3020697035244,-5.939176178442109,0.5132424361279074,-6.452418614570016
2.645,753.3046447405798,-5.9428000785636845,0.5167689974065752,-6.4595690759702595
2.65,753.3072373594965,-5.946436106410962,0.5202751575320703,-6.466711263943033
2.6550000000000002,753.3098474579224,-5.9500841184398015,0.5237607780872082,-6.47384489652701
2.66,753.3124749328153,-5.953743970632949,0.527225721465671,-6.48096969209862
2.665,753.3151196804471,-5.957415518505722,0.5306698508774406,-6.488085369383162
2.67,753.3177815964075,-5.96109861711171,0.5340930303541981,-6.495191647465908
2.6750000000000003,753.3204605756088,-5.9647931210485,0.5374951247546931,-6.502288245803193
2.68,753.3231565122894,-5.968498884463418,0.5408759997700763,-6.509374884233495
2.685,753.3258693000183,-5.972215761059284,0.5442355219292045,-6.516451282988489
2.69,753.3285988316995,-5.975943604100188,0.547573558603908,-6.5235171627040955
2.695,753.3313449995755,-5.979682266417283,0.5508899780142279,-6.530572244431511
2.7,753.3341076952327,-5.983431600414601,0.5541846492336172,-6.537616249648218
2.705,753.336886809604,-5.987191458074866,0.5574574421941096,-6.544648900268976
2.71,753.3396822329754,-5.990961690965352,0.5607082276914563,-6.551669918656808
2.715,753.342493854988,-5.994742150243734,0.5639368773902245,-6.558679027633959
2.72,753.3453215646438,-5.9985326866639666,0.5671432638288649,-6.565675950492832
2.725,753.3481652503099,-6.002333150582179,0.570327260424743,-6.572660411006922
2.73,753.351024799722,-6.006143391962577,0.573488741479138,-6.579632133441715
2.735,753.3539000999906,-6.009963260383369,0.576627582182203,-6.586590842565572
2.74,753.3567910376034,-6.013792605042706,0.5797436586178939,-6.5935362636606
2.745,753.3596974984313,-6.017631274764632,0.5828368477688607,-6.600468122533493
2.75,753.3626193677321,-6.021479118005055,0.5859070275213039,-6.607386145526359
2.755,753.3655565301553,-6.025335982857725,0.5889540766697954,-6.61429005952752
2.7600000000000002,753.3685088697472,-6.029201717060241,0.5919778749220648,-6.6211795919823055
2.765,753.3714762699541,-6.033076168000046,0.5949783029037456,-6.628054470903792
2.77,753.3744586136283,-6.0369591827204685,0.5979552421630905,-6.634914424883559
2.775,753.3774557830319,-6.04085060792675,0.6009085751756462,-6.641759183102396
2.7800000000000002,753.380467659842,-6.044750289992102,0.6038381853488942,-6.648588475340996
2.785,753.3834941251546,-6.04865807496377,0.6067439570268519,-6.655402031990622
2.79,753.3865350594901,-6.052573808569107,0.6096257754946401,-6.662199584063748
2.795,753.3895903427979,-6.056497336221673,0.6124835269830117,-6.668980863204685
2.8000000000000003,753.3926598544602,-6.060428503027328,0.6153170986728422,-6.675745601700171
2.805,753.3957434732984,-6.064367153790355,0.6181263786995839,-6.682493532489939
2.81,753.3988410775763,-6.068313133019577,0.6209112561576822,-6.68922438917726
2.815,753.4019525450058,-6.07226628493451,0.6236716211049546,-6.695937906039465
2.82,753.4050777527515,-6.076226453471498,0.6264073645669301,-6.702633818038428
2.825,753.4082165774355,-6.080193482289884,0.6291183785411518,-6.709311860831036
2.83,753.4113688951427,-6.084167214778178,0.6318045560014403,-6.7159717707796185
2.835,753.4145345814246,-6.088147494060243,0.6344657909021194,-6.722613284962362
2.84,753.4177135113056,-6.0921341630014805,0.637101978182202,-6.729236141183683
2.845,753.4209055592868,-6.096127064215044,0.639713013769539,-6.735840077984583
2.85,753.4241105993519,-6.100126040068045,0.6422987945849258,-6.742424834652971
2.855,753.4273285049712,-6.104130932687783,0.6448592185461732,-6.748990151233956
2.86,753.4305591491075,-6.108141583967964,0.6473941845721375,-6.755535768540101
2.865,753.4338024042203,-6.112157835574964,0.6499035925867105,-6.762061428161674
2.87,753.4370581422714,-6.116179528954059,0.65238734352277,-6.768566872476829
2.875,753.4403262347302,-6.1202065053356955,0.6548453393260911,-6.775051844661787
2.88,753.4436065525776,-6.124238605741761,0.6572774829592187,-6.78151608870098
2.8850000000000002,753.4468989663127,-6.128275670991847,0.6596836784052955,-6.787959349397143
2.89,753.4502033459564,-6.132317541709549,0.6620638306718547,-6.7943813723814035
2.895,753.4535195610574,-6.136364058328743,0.6644178457945693,-6.800781904123312
2.9,753.4568474806974,-6.140415061099899,0.6667456308409623,-6.807160691940862
2.9050000000000002,753.460186973496,-6.144470390096384,0.6690470939140749,-6.813517484010458
2.91,753.4635379076152,-6.148529885220761,0.6713221441560941,-6.819852029376855
2.915,753.4669001507663,-6.152593386211135,0.6735706917519415,-6.826164077963076
2.92,753.4702735702135,-6.156660732647459,0.6757926479328161,-6.832453380580275
2.9250000000000003,753.4736580327803,-6.160731763957873,0.6779879249797015,-6.838719688937575
2.93,753.4770534048537,-6.164806319425053,0.6801564362268268,-6.8449627556518795
2.935,753.4804595523902,-6.168884238192536,0.6822980960650898,-6.851182334257626
2.94,753.483876340921,-6.172965359271089,0.6844128199454353,-6.857378179216524
2.945,753.4873036355572,-6.177049521545057,0.6865005243821938,-6.863550045927251
2.95,753.490741300995,-6.181136563778723,0.6885611269563771,-6.8696976907351
2.955,753.4941892015213,-6.185226324622672,0.6905945463189311,-6.875820870941603
2.96,753.497647201019,-6.1893186426201625,0.6926007021939496,-6.881919344814112
2.965,753.501115162972,-6.193413356213505,0.6945795153818415,-6.887992871595347
2.97,753.5045929504714,-6.197510303750437,0.696530907762458,-6.894041211512895
2.975,753.5080804262199,-6.201609323490495,0.6984548022981765,-6.9000641257886715
2.98,753.511577452538,-6.205710253611417,0.7003511230369424,-6.90606137664836
2.985,753.515083891369,-6.209812932215519,0.7022197951152676,-6.912032727330787
2.99,753.5185996042851,-6.213917197336091,0.7040607447611853,-6.917977942097276
2.995,753.5221244524915,-6.21802288694379,0.7058738992971624,-6.923896786240952
3.0,753.5256582968334,-6.222129838953036,0.7076591871429698,-6.929789026096006
3.005,753.5292009978009,-6.2262378912284095,0.7094165378185071,-6.935654429046917
3.0100000000000002,753.532752415534,-6.230346881591059,0.7111458819465856,-6.941492763537644
3.015,753.536312409829,-6.234456647825096,0.7128471512556663,-6.947303799080762
3.02,753.5398808401433,-6.238567027684002,0.7145202785825573,-6.95308730626656
3.025,753.5434575656013,-6.242677858897034,0.7161651978750623,-6.958843056772096
3.0300000000000002,753.5470424450002,-6.246788979175632,0.7177818441945913,-6.964570823370223
3.035,753.5506353368153,-6.250900226219821,0.7193701537187214,-6.970270379938542
3.04,753.5542360992049,-6.255011437724625,0.7209300637437186,-6.975941501468344
3.045,753.5578445900175,-6.2591224513864665,0.722461512687012,-6.9815839640734785
3.0500000000000003,753.5614606667958,-6.263233104909584,0.7239644400896255,-6.987197544999209
3.055,753.5650841867836,-6.267343236012428,0.7254387866185646,-6.992782022630992
3.06,753.5687150069302,-6.271452682434077,0.7268844940691583,-6.998337176503235
3.065,753.5723529838972,-6.275561281940641,0.7283015053673578,-7.003862787307999
3.0700000000000003,753.5759979740636,-6.27966887233166,0.7296897645719886,-7.009358636903649
3.075,753.5796498335313,-6.283775291446515,0.7310492168769598,-7.014824508323475
3.08,753.5833084181313,-6.2878803771708265,0.7323798086134272,-7.020260185784254
3.085,753.5869735834289,-6.291983967442855,0.7336814872519128,-7.025665454694767
3.09,753.5906451847297,-6.296085900259899,0.7349542014043777,-7.031040101664277
3.095,753.5943230770849,-6.300186013684691,0.7361979008262514,-7.036383914510942
3.1,753.5980071152982,-6.304284145851788,0.737412536418415,-7.041696682270203
3.105,753.6016971539295,-6.308380134973966,0.7385980602291397,-7.046978195203105
3.11,753.6053930473026,-6.312473819348603,0.7397544254559799,-7.052228244804583
3.115,753.6090946495102,-6.316565037364066,0.7408815864476215,-7.057446623811687
3.12,753.6128018144193,-6.320653627506089,0.7419794987056822,-7.062633126211772
3.125,753.6165143956772,-6.324739428364149,0.7430481188864706,-7.067787547250619
3.13,753.6202322467176,-6.328822278637838,0.7440874048026958,-7.072909683440534
3.1350000000000002,753.6239552207663,-6.332902017143239,0.7450973154251334,-7.077999332568372
3.14,753.6276831708466,-6.336978482819272,0.7460778108842451,-7.083056293703517
3.145,753.6314159497853,-6.341051514734071,0.7470288524717528,-7.088080367205824
3.15,753.6351534102189,-6.3451209520913245,0.7479504026421668,-7.093071354733492
3.1550000000000002,753.6388954045987,-6.349186634236631,0.7488424250142679,-7.098029059250899
3.16,753.6426417851972,-6.3532484006638335,0.7497048843725437,-7.102953285036377
3.165,753.6463924041138,-6.357306091021368,0.7505377466685786,-7.107843837689947
3.17,753.6501471132806,-6.361359545118579,0.7513409790223989,-7.112700524140978
3.1750000000000003,753.6539057644679,-6.365408602932057,0.7521145497237695,-7.117523152655826
3.18,753.6576682092908,-6.369453104611948,0.7528584282334465,-7.122311532845394
3.185,753.6614342992143,-6.373492890488267,0.753572585184383,-7.12706547567265
3.19,753.6652038855597,-6.377527801077197,0.7542569923828881,-7.131784793460085
3.1950000000000003,753.66897681951,-6.381557677087399,0.7549116228097407,-7.13646929989714
3.2,753.6727529521166,-6.38558235942628,0.7555364506212543,-7.1411188100475345
3.205,753.676532134304,-6.389601689206287,0.7561314511502994,-7.145733140356586
3.21,753.6803142168768,-6.393615507751179,0.7566966009072763,-7.150312108658456
3.215,753.6840990505247,-6.39762365660229,0.7572318775810425,-7.154855534183333
3.22,753.6878864858288,-6.4016259775247795,0.7577372600397935,-7.159363237564573
3.225,753.6916763732679,-6.405622312513887,0.7582127283318967,-7.163835040845783
3.23,753.6954685632238,-6.409612503801165,0.7586582636866805,-7.168270767487845
3.235,753.6992629059872,-6.41359639386071,0.7590738485151737,-7.172670242375884
3.24,753.703059251764,-6.417573825415379,0.7594594664108001,-7.177033291826179
3.245,753.706857450681,-6.421544641442999,0.759815102150027,-7.181359743593026
3.25,753.7106573527918,-6.425508685182568,0.7601407416929657,-7.185649426875534
3.255,753.7144588080828,-6.429465800140444,0.7604363721839263,-7.189902172324371
3.2600000000000002,753.7182616664791,-6.433415830096517,0.7607019819519241,-7.194117812048441
3.265,753.7220657778503,-6.437358619110384,0.760937560511141,-7.198296179621525
3.27,753.7258709920166,-6.441294011527502,0.7611430985613401,-7.202437110088842
3.275,753.7296771587548,-6.44522185198533,0.7613185879882319,-7.206540439973562
3.2800000000000002,753.7334841278039,-6.449141985419469,0.7614640218637949,-7.210606007283264
3.285,753.7372917488711,-6.453054257069777,0.7615793944465492,-7.214633651516326
3.29,753.7410998716384,-6.456958512486486,0.7616647011817834,-7.21862321366827
3.295,753.7449083457676,-6.46085459753629,0.7617199387017339,-7.2225745362380245
3.3000000000000003,753.7487170209064,-6.464742358408437,0.7617451048257182,-7.226487463234156
3.305,753.752525746695,-6.468621641620802,0.761740198560221,-7.230361840181024
3.31,753.7563343727717,-6.47249229402594,0.7617052200989332,-7.234197514124873
3.315,753.760142748778,-6.476354162817136,0.7616401708227443,-7.237994333639881
3.3200000000000003,753.763950724366,-6.480207095534438,0.7615450532996881,-7.241752148834126
3.325,753.7677581492035,-6.484050940070675,0.7614198712848415,-7.245470811355517
3.33,753.7715648729796,-6.487885544677462,0.7612646297201753,-7.249150174397637
3.335,753.7753707454116,-6.491710757971187,0.7610793347343601,-7.252790092705546
3.34,753.7791756162501,-6.495526428938996,0.760863993642524,-7.256390422581521
3.345,753.7829793352853,-6.499332406944746,0.7606186149459637,-7.25995102189071
3.35,753.7867817523529,-6.50312854173496,0.7603432083318091,-7.26347175006677
3.355,753.7905827173402,-6.506914683444746,0.7600377846726407,-7.2669524681173865
3.36,753.7943820801912,-6.510690682603731,0.7597023560260605,-7.270393038629791
3.365,753.798179690914,-6.514456390141948,0.7593369356342156,-7.273793325776164
3.37,753.8019753995853,-6.518211657395724,0.758941537923276,-7.277153195318999
3.375,753.8057690563571,-6.521956336113553,0.7585161785028649,-7.280472514616418
3.38,753.8095605114621,-6.525690278461946,0.7580608741654422,-7.283751152627389
3.3850000000000002,753.8133496152203,-6.529413337031268,0.7575756428856417,-7.286988979916909
3.39,753.8171362180447,-6.533125364841554,0.7570605038195617,-7.290185868661116
3.395,753.8209201704461,-6.5368262153483165,0.7565154773040086,-7.293341692652325
3.4,753.8247013230409,-6.54051574244833,0.7559405848556936,-7.296456327304023
3.4050000000000002,753.8284795265558,-6.544193800485396,0.7553358491703841,-7.29952964965578
3.41,753.8322546318337,-6.547860244256094,0.7547012941220073,-7.302561538378101
3.415,753.8360264898398,-6.551514929015517,0.7540369447617072,-7.305551873777224
3.42,753.8397949516678,-6.555157710482984,0.7533428273168568,-7.308500537799841
3.4250000000000003,753.8435598685452,-6.558788444847732,0.7526189691900212,-7.311407414037753
3.43,753.8473210918394,-6.562406988774599,0.7518653989578775,-7.314272387732477
3.435,753.851078473064,-6.566013199409682,0.751082146370085,-7.317095345779768
3.44,753.854831863884,-6.569606934385974,0.7502692423481117,-7.319876176734086
3.4450000000000003,753.8585811161219,-6.573188051828986,0.7494267189840131,-7.322614770812999
